scorer,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080
104,854.2378,772.8403,1.0,845.68585,802.9037,1.0,872.4295,808.11676,1.0,824.73444,809.198,1.0,872.809,831.89984,1.0,841.22296,844.78656,1.0,827.07,873.85315,1.0,711.6247,899.73627,1.0
105,854.2039,772.8183,1.0,845.7073,802.87036,1.0,872.2262,808.03375,1.0,824.68634,809.0784,1.0,872.42615,831.38635,1.0,841.16656,844.6762,1.0,827.06305,873.8469,1.0,711.6584,899.73364,1.0
106,852.13574,771.16125,1.0,844.5825,802.2114,1.0,871.4653,806.91986,1.0,824.5458,808.926,1.0,871.0845,828.66986,1.0,840.99634,844.08466,1.0,827.4117,872.29425,1.0,711.6555,899.7486,1.0
107,847.5915,767.45575,1.0,840.25,797.4534,1.0,866.78644,802.67706,1.0,820.5382,808.53906,1.0,869.255,823.70905,1.0,841.703,840.9976,1.0,832.6505,870.1166,1.0,714.55963,902.15076,1.0
108,847.62744,767.46375,1.0,840.1543,797.4039,1.0,866.7751,802.6703,1.0,820.5738,808.6198,1.0,869.2623,823.6849,1.0,841.7097,840.9466,1.0,832.6426,870.1111,1.0,714.5605,902.134,1.0
109,845.7866,764.06934,1.0,836.972,796.07666,1.0,864.91064,800.18207,1.0,819.34283,810.4103,1.0,868.20575,819.8948,1.0,842.65643,841.2429,1.0,833.9304,870.77625,1.0,717.8444,901.7372,1.0
110,845.3529,759.44354,1.0,835.7647,793.01276,1.0,863.21655,797.3466,1.0,822.013,810.5501,1.0,869.3847,815.0068,1.0,846.2202,838.17285,1.0,842.2953,868.86694,1.0,728.2741,898.5411,1.0
111,845.3541,759.4392,1.0,835.64545,792.8721,1.0,863.1908,797.3235,1.0,822.0483,810.5653,1.0,869.36334,815.04614,1.0,846.21954,838.1494,1.0,842.2564,868.8421,1.0,728.2748,898.5476,1.0
112,846.39594,757.6076,1.0,836.3909,793.54755,1.0,865.747,798.2423,1.0,822.86554,810.7445,1.0,870.46423,815.3229,1.0,846.25055,837.8748,1.0,843.23596,867.6451,1.0,728.1696,897.62225,1.0
113,848.32654,761.5076,1.0,841.91064,800.83466,1.0,871.25916,803.13116,1.0,824.9406,806.4429,1.0,873.46466,821.97626,1.0,847.48,839.4102,1.0,839.9229,867.8568,1.0,726.4628,891.3907,1.0
114,848.08496,761.5125,1.0,841.8873,800.9178,1.0,871.2461,803.10913,1.0,824.89166,806.4412,1.0,873.47736,821.9955,1.0,847.4856,839.44257,1.0,839.9454,867.85333,1.0,726.4975,891.373,1.0
115,850.11835,764.21484,1.0,842.9886,802.5434,1.0,871.81604,803.8805,1.0,825.5784,806.95654,1.0,874.0083,823.1729,1.0,848.38666,839.89667,1.0,840.05994,868.3984,1.0,726.34143,890.68585,1.0
116,854.7208,766.6197,1.0,845.8872,803.3464,1.0,871.56024,807.36224,1.0,827.3024,807.16394,1.0,874.6401,824.74457,1.0,848.9305,841.10724,1.0,839.78754,868.5895,1.0,727.3476,892.5865,1.0
117,854.72015,766.6291,1.0,846.0022,803.2162,1.0,871.5846,807.3555,1.0,827.45514,807.1553,1.0,874.63855,824.72577,1.0,848.925,841.092,1.0,839.8018,868.6026,1.0,727.16235,892.60834,1.0
118,855.39856,767.5551,1.0,846.8573,803.0739,1.0,871.78186,807.1692,1.0,827.8624,806.7754,1.0,874.82556,825.4286,1.0,848.857,841.4295,1.0,839.574,869.2827,1.0,725.8625,892.88806,1.0
119,853.21265,769.0981,1.0,845.4726,804.0463,1.0,872.1139,805.8904,1.0,827.4348,806.3745,1.0,874.4094,825.6255,1.0,848.6237,841.5717,1.0,839.3663,869.7401,1.0,727.3503,894.28864,1.0
120,853.1849,769.091,1.0,845.4701,804.05396,1.0,872.0987,805.87537,1.0,827.44714,806.36505,1.0,874.4417,825.60504,1.0,848.62695,841.5427,1.0,839.35736,869.7401,1.0,727.3625,894.24457,1.0
121,852.7526,769.2491,1.0,845.67175,803.5367,1.0,872.0735,805.7246,1.0,827.484,805.98517,1.0,874.488,825.2068,1.0,848.8075,841.2145,1.0,839.4052,869.72833,1.0,727.43835,894.6399,1.0
122,851.8156,770.21606,1.0,845.5348,802.69855,1.0,872.12695,804.26965,1.0,827.42377,805.6732,1.0,874.92053,824.5976,1.0,849.1328,840.19,1.0,838.497,868.20087,1.0,727.4922,894.7086,1.0
123,851.835,770.2105,1.0,845.5174,802.57385,1.0,872.15717,804.2801,1.0,827.37335,805.8896,1.0,874.89386,824.69244,1.0,848.9037,840.6559,1.0,838.3414,869.2934,1.0,727.49243,894.7089,1.0
124,852.51855,769.9726,1.0,846.8176,801.58936,1.0,872.19104,805.4764,1.0,827.4271,803.40204,1.0,875.0723,824.68,1.0,848.8818,840.3096,1.0,838.704,868.5294,1.0,727.0819,895.50574,1.0
125,852.3308,769.683,1.0,846.775,801.6386,1.0,872.4843,805.2269,1.0,827.3744,803.4303,1.0,875.5231,824.80206,1.0,848.8859,840.3265,1.0,838.8852,868.596,1.0,727.0507,895.48535,1.0
126,852.329,769.6823,1.0,846.773,801.6357,1.0,872.4766,805.2287,1.0,827.3792,803.42957,1.0,875.516,824.7987,1.0,848.88696,840.32544,1.0,838.8823,868.5951,1.0,727.0522,895.486,1.0
127,852.17377,769.9577,1.0,846.85913,801.61694,1.0,872.499,805.43964,1.0,827.5007,803.1669,1.0,875.56866,824.9377,1.0,848.9323,840.17957,1.0,838.6039,868.4871,1.0,726.97815,895.5742,1.0
128,852.7641,770.2242,1.0,847.624,801.66425,1.0,871.56525,806.0043,1.0,827.65906,804.86786,1.0,875.177,825.91296,1.0,848.0577,840.1439,1.0,836.97516,869.1544,1.0,726.03326,895.33514,1.0
129,852.7984,770.23083,1.0,847.60474,801.6947,1.0,871.5643,806.012,1.0,827.6203,804.84357,1.0,875.17584,825.907,1.0,848.0564,840.15,1.0,836.98346,869.1534,1.0,726.0232,895.3262,1.0
130,852.88214,770.21643,1.0,847.59827,801.651,1.0,871.49207,806.08234,1.0,827.5895,804.9048,1.0,875.1566,825.7645,1.0,848.0654,840.1557,1.0,837.02655,869.1868,1.0,726.07043,895.30975,1.0
131,852.29926,769.7108,1.0,846.346,801.7556,1.0,871.3894,804.9575,1.0,826.8784,805.95996,1.0,874.7013,825.07587,1.0,848.0202,839.99194,1.0,836.87427,869.3438,1.0,726.2088,895.3077,1.0
132,852.30176,769.708,1.0,846.3481,801.76154,1.0,871.39453,804.9562,1.0,826.87354,805.97296,1.0,874.70233,825.0805,1.0,848.0077,840.01605,1.0,836.8999,869.3284,1.0,726.212,895.3045,1.0
133,851.8605,769.84985,1.0,846.51825,801.80914,1.0,871.97565,805.4449,1.0,827.42413,805.22345,1.0,874.1688,825.47186,1.0,848.631,840.2384,1.0,837.2615,868.72455,1.0,724.4511,895.7735,1.0
134,852.24,769.982,1.0,846.6831,801.87335,1.0,871.96423,805.46735,1.0,827.4818,804.9606,1.0,874.28864,825.58563,1.0,848.657,840.343,1.0,837.28345,868.69727,1.0,724.35004,895.8698,1.0
135,852.2358,769.98224,1.0,846.68085,801.87726,1.0,871.9694,805.4666,1.0,827.47906,804.95624,1.0,874.29205,825.5949,1.0,848.6561,840.3414,1.0,837.2793,868.6983,1.0,724.33057,895.8651,1.0
136,854.1787,769.9868,1.0,847.17554,801.85254,1.0,871.22314,806.25616,1.0,827.8091,804.483,1.0,874.4957,825.58887,1.0,848.5071,840.50275,1.0,837.78796,869.06213,1.0,724.90564,895.8021,1.0
137,864.9167,773.9519,1.0,848.8709,800.32965,0.9907078,873.7974,812.0068,1.0,831.8626,802.8125,1.0,875.26587,831.08167,0.9678242,847.1745,841.5872,1.0,836.89795,869.39575,1.0,723.5416,900.5985,1.0
138,864.928,773.9413,1.0,848.83246,800.3618,0.99238545,873.8112,812.00415,1.0,831.79156,803.00244,1.0,875.2844,831.09283,0.9703146,847.16675,841.606,1.0,836.9662,869.4642,1.0,723.5446,900.5983,1.0
139,872.1673,774.0146,1.0,851.46985,797.8599,0.93809325,874.6657,812.24036,1.0,833.4902,797.07745,1.0,875.8994,830.1869,0.9941291,847.74567,840.469,1.0,836.37427,869.24866,1.0,723.9038,900.25806,1.0
140,875.9032,774.01074,1.0,853.88965,797.0435,0.91028935,875.40204,813.10126,1.0,835.10297,795.04596,1.0,876.43976,830.42883,1.0,846.10535,839.091,1.0,834.434,867.3923,1.0,722.751,895.26575,1.0
141,875.89264,774.0075,1.0,853.8912,797.0375,0.90967494,875.39966,813.0901,1.0,835.12897,795.01056,1.0,876.4465,830.41846,1.0,846.11755,839.1152,1.0,834.4449,867.3998,1.0,722.74493,895.26483,1.0
142,878.42303,773.4866,1.0,854.591,794.8995,0.908541,874.31964,812.99774,1.0,834.80695,794.19653,0.9921896,875.56635,829.91956,1.0,845.5808,839.60175,1.0,834.6919,868.4304,1.0,718.4601,895.6171,1.0
143,882.091,771.8025,1.0,855.4575,794.12946,1.0,876.2532,813.5602,1.0,836.6103,792.1461,0.98036665,876.7432,830.3867,1.0,846.01227,838.39166,1.0,834.58997,866.8731,1.0,717.4632,896.12555,1.0
144,882.0958,771.80066,1.0,855.43665,794.1273,1.0,876.2264,813.5609,1.0,836.6291,792.16626,0.9827184,876.72107,830.3799,1.0,846.0126,838.42206,1.0,834.6112,866.8405,1.0,717.4631,896.132,1.0
145,882.6337,770.36365,1.0,855.3345,794.3989,0.97792506,876.87866,813.4173,1.0,836.99615,792.4666,1.0,876.74005,830.2598,1.0,846.2472,839.05194,1.0,833.3418,866.9572,1.0,719.2874,895.32465,1.0
146,884.6391,769.5979,1.0,858.67096,793.9269,1.0,880.03015,812.52484,0.94710255,839.4432,791.7495,1.0,878.0412,827.4779,1.0,846.9906,837.5903,1.0,831.71985,865.203,1.0,714.7393,895.49164,1.0
147,884.63696,769.5674,1.0,858.66925,793.9237,1.0,880.0344,812.52844,0.9484459,839.4379,791.7364,1.0,878.02185,827.4809,1.0,846.9756,837.5872,1.0,831.7543,865.1981,1.0,714.72455,895.52423,1.0
148,882.5255,769.5109,1.0,859.26587,793.2482,1.0,880.35785,810.52625,0.9540643,838.9949,791.2602,1.0,878.5333,826.6988,1.0,847.44147,836.51044,1.0,833.4902,865.6422,1.0,714.5135,895.61676,1.0
149,879.6681,768.44446,1.0,859.23346,793.5262,1.0,883.84985,806.4439,1.0,839.84796,792.0668,0.97941923,880.12946,827.6526,1.0,848.7502,836.4955,1.0,834.5941,866.6179,1.0,716.0467,894.13165,1.0
150,879.6757,768.45557,1.0,859.22504,793.5198,1.0,883.81854,806.4562,1.0,839.79266,792.0985,0.97462064,880.1256,827.60675,1.0,848.80194,836.52386,1.0,834.58624,866.647,1.0,716.05396,894.1155,1.0
151,875.9516,770.3095,1.0,858.4736,794.07733,1.0,883.2028,806.5091,1.0,839.7706,792.53705,0.96965843,880.60547,827.5798,1.0,849.3638,836.3583,1.0,836.0365,866.7338,1.0,715.72894,893.96155,1.0
152,871.29346,768.8011,1.0,857.9509,793.8046,1.0,882.70465,803.61523,1.0,839.62103,791.8719,0.98730546,881.3247,824.82623,1.0,852.0328,834.7674,1.0,840.23,864.6905,1.0,726.50726,900.08813,1.0
153,871.2956,768.8057,1.0,857.95416,793.76953,1.0,882.7137,803.626,1.0,839.586,791.87366,0.98756593,881.3202,824.76,1.0,852.045,834.75366,1.0,840.2316,864.6877,1.0,726.50995,900.08,1.0
154,872.2826,766.8719,1.0,858.06824,792.8869,1.0,883.60266,804.38446,1.0,838.56683,792.44,1.0,880.7748,824.5799,1.0,853.3254,833.93286,1.0,840.75397,863.69006,1.0,726.7729,901.1034,1.0
155,872.18695,764.7284,1.0,857.5456,791.71826,1.0,885.03705,804.07587,1.0,838.8846,791.49426,1.0,882.0134,823.92377,1.0,853.66425,832.63135,1.0,841.51715,861.97955,1.0,727.04517,901.429,1.0
156,872.1403,764.73346,1.0,857.5712,791.70544,1.0,885.0394,804.0698,1.0,838.854,791.5624,1.0,882.01355,823.9844,1.0,853.51416,832.7154,1.0,841.4249,862.13763,1.0,727.0296,901.41455,1.0
157,872.1218,763.8747,1.0,857.7988,792.4813,1.0,885.27234,804.1392,1.0,839.01874,791.4665,1.0,881.56067,824.26154,1.0,853.1207,832.80493,1.0,840.92456,863.0092,1.0,727.84125,901.11584,1.0
158,872.06805,762.72504,1.0,857.55853,790.96936,1.0,885.1354,803.29114,1.0,838.9649,791.5091,1.0,881.50916,823.4347,1.0,853.3307,832.8754,1.0,841.10345,863.0049,1.0,727.6423,901.0732,1.0
159,872.1222,762.742,1.0,857.564,790.9706,1.0,885.1396,803.288,1.0,838.97095,791.493,1.0,881.5083,823.4384,1.0,853.331,832.87537,1.0,841.10516,863.00635,1.0,727.6445,901.07526,1.0
160,872.4385,762.9792,1.0,857.6592,790.8928,1.0,885.1318,802.5795,1.0,838.87036,791.32275,1.0,881.528,823.0558,1.0,853.35333,832.863,1.0,841.53687,863.21844,1.0,727.52167,901.3592,1.0
161,872.32336,764.08984,1.0,858.0491,790.5173,1.0,885.0466,802.9196,1.0,838.69714,791.0934,1.0,881.19147,823.48785,1.0,852.8109,832.723,1.0,841.02057,864.16113,1.0,728.04,900.7302,1.0
162,872.32605,764.09265,1.0,858.0516,790.51587,1.0,885.0485,802.91895,1.0,838.70825,791.08374,1.0,881.1997,823.4835,1.0,852.8149,832.7115,1.0,841.03455,864.11786,1.0,728.04895,900.7379,1.0
163,872.2671,764.053,1.0,858.0545,790.51306,1.0,885.00397,802.96606,1.0,838.71936,791.1405,1.0,881.2305,823.578,1.0,852.7968,832.7517,1.0,841.01086,864.1457,1.0,728.0324,900.79865,1.0
164,871.6499,765.50476,1.0,857.53864,790.90204,1.0,884.288,802.8475,1.0,838.7784,790.8857,1.0,880.97705,823.86536,1.0,852.53107,832.7987,1.0,840.6588,864.5405,1.0,728.057,900.7782,1.0
165,871.5641,765.4314,1.0,857.53625,790.9087,1.0,884.27686,802.8875,1.0,838.7457,790.938,1.0,880.97015,823.89014,1.0,852.5317,832.80334,1.0,840.65985,864.53436,1.0,727.8501,900.8101,1.0
166,871.0186,765.43854,1.0,857.4323,791.8199,1.0,883.745,803.66125,1.0,838.7685,790.5227,1.0,880.7086,824.07434,1.0,852.3868,833.20056,1.0,841.517,864.21985,1.0,728.43097,900.98553,1.0
167,871.0899,765.5028,1.0,857.31714,791.6043,1.0,883.6266,803.5307,1.0,838.7914,790.8903,1.0,880.4871,824.01373,1.0,852.3869,833.14856,1.0,841.203,863.90106,1.0,728.42944,900.76154,1.0
168,871.0866,765.49896,1.0,857.3197,791.6045,1.0,883.6282,803.52966,1.0,838.78564,790.8943,1.0,880.48645,824.0194,1.0,852.3887,833.1496,1.0,841.2025,863.90326,1.0,728.3879,900.70776,1.0
169,871.08453,765.38586,1.0,857.3372,791.629,1.0,883.4636,803.7228,1.0,838.7877,790.89465,1.0,880.42267,824.3016,1.0,852.2979,833.14667,1.0,841.205,864.14246,1.0,728.47266,900.8381,1.0
170,870.74176,764.7486,1.0,856.9988,791.59283,1.0,883.5938,802.94794,1.0,838.43896,791.4005,1.0,880.97107,823.7867,1.0,853.01044,833.24066,1.0,841.16925,863.6211,1.0,728.24536,900.9719,1.0
171,870.73694,764.7451,1.0,857.0044,791.57666,1.0,883.5987,802.94543,1.0,838.3916,791.39594,1.0,880.9733,823.7867,1.0,853.0206,833.2338,1.0,841.1644,863.60815,1.0,728.2511,900.9717,1.0
172,870.78516,764.7458,1.0,857.0582,791.6225,1.0,883.5961,802.94244,1.0,838.38715,791.5455,1.0,881.0475,823.7024,1.0,853.0001,833.2993,1.0,841.29126,863.72845,1.0,728.25885,901.0071,1.0
173,870.78217,764.6546,1.0,857.0397,790.41705,1.0,883.4541,802.0461,1.0,838.46533,791.5867,1.0,880.7825,823.2462,1.0,852.9943,832.9709,1.0,841.4681,863.7383,1.0,728.3278,901.0363,1.0
174,870.7854,764.6666,1.0,857.0374,790.4187,1.0,883.4515,802.0469,1.0,838.4776,791.5722,1.0,880.7667,823.2305,1.0,852.9869,832.9586,1.0,841.4573,863.7368,1.0,728.32837,901.0354,1.0
175,870.528,764.899,1.0,856.6919,790.4601,1.0,883.12665,802.974,1.0,838.45386,790.87695,1.0,880.3116,823.87616,1.0,852.3155,832.7855,1.0,840.9463,864.3992,1.0,728.1216,900.88354,1.0
176,870.58484,764.89954,1.0,856.8304,791.2408,1.0,883.29395,803.85364,1.0,838.3451,791.0945,1.0,880.37305,824.7522,1.0,852.3714,833.03723,1.0,841.0391,864.44006,1.0,728.067,900.9783,1.0
177,870.5949,764.896,1.0,856.8299,791.2337,1.0,883.2942,803.8547,1.0,838.3289,791.10657,1.0,880.3547,824.7435,1.0,852.3623,833.0405,1.0,841.0366,864.45,1.0,728.05304,900.9772,1.0
178,870.72156,765.47046,1.0,856.9124,791.11053,1.0,883.4037,803.81134,1.0,838.2008,791.28815,1.0,880.36237,825.0917,1.0,852.49194,833.1226,1.0,841.0371,864.4901,1.0,728.07227,900.9925,1.0
179,871.05206,765.6511,1.0,857.02954,790.63965,1.0,883.36554,802.944,1.0,838.73254,790.9341,1.0,880.3985,823.7679,1.0,852.3737,833.053,1.0,841.14124,864.7004,1.0,727.32794,901.11505,1.0
180,871.04254,765.6405,1.0,857.02466,790.6377,1.0,883.3626,802.96655,1.0,838.73315,790.9521,1.0,880.4034,823.7753,1.0,852.3808,833.0563,1.0,841.14545,864.6977,1.0,727.3308,901.1157,1.0
181,871.8253,765.4306,1.0,856.8949,790.7084,1.0,883.4754,803.1692,1.0,838.68896,790.87866,1.0,880.57227,823.5114,1.0,852.42004,832.98047,1.0,841.2434,864.701,1.0,727.38074,901.1351,1.0
182,873.11475,763.49255,1.0,857.67993,792.14746,1.0,884.46216,804.42755,1.0,838.72217,790.8009,1.0,880.6555,824.1195,1.0,852.5314,833.39594,1.0,841.1329,864.5163,1.0,726.97046,900.6913,1.0
183,873.1135,763.45844,1.0,857.70966,792.25116,1.0,884.48425,804.4514,1.0,838.7414,790.7211,1.0,880.6415,824.0967,1.0,852.54956,833.3896,1.0,841.12445,864.5195,1.0,727.0229,900.7411,1.0
184,873.28186,763.6511,1.0,857.704,792.3205,1.0,884.31415,804.3839,1.0,838.6847,790.9268,1.0,880.57135,824.07007,1.0,852.5615,833.39716,1.0,841.18494,864.5678,1.0,727.039,900.8959,1.0
185,872.12024,764.5553,1.0,857.3142,791.8139,1.0,883.6806,803.7794,1.0,838.13745,791.1258,1.0,880.4201,824.2836,1.0,852.33527,833.3206,1.0,841.26184,865.07513,1.0,727.4705,901.0269,1.0
186,872.1046,764.5287,1.0,857.3109,791.7866,1.0,883.6844,803.78564,1.0,838.14246,791.09686,1.0,880.4214,824.28644,1.0,852.3301,833.3331,1.0,841.23676,865.04694,1.0,727.4847,901.0094,1.0
187,872.12933,764.6793,1.0,857.38654,791.6928,1.0,883.51215,803.1389,1.0,837.94653,791.2072,1.0,880.44183,823.8451,1.0,852.4544,833.22144,1.0,841.2473,865.0911,1.0,727.50806,900.9466,1.0
188,878.98694,771.943,1.0,858.4155,793.5422,1.0,883.82764,805.93365,1.0,840.0324,791.5387,0.9873827,881.37476,825.4747,1.0,851.96533,835.4398,1.0,841.472,868.2232,1.0,727.4186,901.9198,1.0
189,878.9896,771.94543,1.0,858.41223,793.541,1.0,883.81146,805.92566,1.0,840.03503,791.5492,0.9881324,881.38214,825.4661,1.0,851.9599,835.44,1.0,841.48157,868.21295,1.0,727.4184,901.91876,1.0
190,882.38464,773.1699,1.0,858.5671,793.5067,1.0,879.59503,810.91833,1.0,839.4643,792.75507,1.0,879.0638,828.0178,1.0,850.90936,837.7294,1.0,840.85846,868.97546,1.0,728.61755,902.1662,1.0
191,888.33923,778.29584,1.0,858.1673,794.9414,1.0,879.12085,815.2146,1.0,839.4931,792.8881,1.0,877.8643,830.20496,1.0,849.7257,838.0011,1.0,838.8551,867.72437,1.0,725.4874,899.5526,1.0
192,888.34467,778.31134,1.0,858.19366,794.92926,1.0,879.1237,815.21136,1.0,839.5126,792.89197,1.0,877.86487,830.214,1.0,849.72864,837.9999,1.0,838.893,867.7055,1.0,725.48553,899.5372,1.0
193,890.9571,778.72626,1.0,857.95953,798.68384,1.0,879.86523,818.9099,0.9414476,840.6694,792.005,1.0,878.74133,833.68427,1.0,849.12915,839.43994,1.0,838.6939,867.27765,1.0,725.2885,899.2556,1.0
194,895.80524,786.2811,1.0,858.42456,799.805,1.0,878.4665,823.40295,0.9664514,840.8817,792.52985,1.0,880.6841,836.80475,1.0,848.7363,839.17914,1.0,837.44635,867.8447,1.0,724.647,899.3546,1.0
195,895.8008,786.2752,1.0,858.4259,799.8255,1.0,878.52606,823.4974,0.96143466,840.9304,792.483,1.0,880.7042,836.82886,1.0,848.73566,839.16473,1.0,837.4392,867.8484,1.0,724.64935,899.3548,1.0
196,897.94635,789.8595,1.0,860.08984,802.7018,1.0,879.2084,826.90405,1.0,843.51605,791.6957,1.0,880.61066,841.0203,1.0,848.1558,839.7198,1.0,837.55774,867.4884,1.0,723.18933,900.3671,1.0
197,895.8095,789.4098,1.0,860.2013,803.1163,1.0,879.7022,827.87006,0.98508894,844.014,791.819,1.0,881.172,840.4728,1.0,848.4344,839.13403,1.0,837.61743,866.09717,1.0,723.3838,900.492,1.0
198,895.6006,789.3866,1.0,860.39435,803.19196,1.0,880.8735,827.66864,0.9607178,844.02203,791.96985,1.0,878.5069,840.33417,1.0,848.64404,838.9773,1.0,837.56226,866.11316,1.0,723.38965,900.49664,1.0
199,893.037,787.10657,1.0,859.15533,803.10187,1.0,880.1238,826.60895,0.8872372,843.0591,792.4451,1.0,878.93274,837.32025,1.0,849.6305,839.2267,1.0,837.5824,866.4275,1.0,723.8682,900.1741,1.0
200,891.1892,784.2958,1.0,858.56824,802.2511,1.0,880.29645,821.94,0.90143,842.7312,793.3252,1.0,879.1908,835.70166,1.0,850.0767,839.47986,1.0,837.69836,867.3717,1.0,723.73645,900.3982,1.0
201,891.12665,784.36163,1.0,858.57227,802.2685,1.0,880.2511,821.98285,0.8903064,842.7846,793.31757,1.0,879.2673,835.4448,1.0,850.12537,839.47,1.0,837.6978,867.4038,1.0,723.74304,900.39453,1.0
202,882.7961,780.4869,1.0,857.6464,805.2585,1.0,884.0624,819.49023,0.9839296,843.3419,795.3152,1.0,880.70044,836.4316,1.0,851.2332,840.43365,1.0,837.82666,867.21405,1.0,722.89874,900.4265,1.0
203,864.2444,771.29297,1.0,852.2715,803.9825,1.0,879.01776,810.51666,1.0,834.83563,797.9106,1.0,881.322,830.9096,1.0,852.2712,839.8554,1.0,840.2613,865.76874,1.0,725.5425,900.4791,1.0
204,864.2433,771.2927,1.0,852.2669,803.9811,1.0,879.02136,810.51416,1.0,834.8602,797.9034,1.0,881.32635,830.9149,1.0,852.2771,839.8535,1.0,840.26196,865.75024,1.0,725.5542,900.4846,1.0
205,862.61835,767.4141,1.0,850.20233,801.8886,1.0,878.6628,806.4351,1.0,832.68555,800.486,1.0,880.93414,825.5788,1.0,852.3605,839.27075,1.0,841.1237,865.49884,1.0,728.6291,900.76447,1.0
206,855.9763,767.07117,1.0,849.90546,800.77814,1.0,877.89813,802.724,1.0,832.0502,802.5647,1.0,880.47833,822.4121,1.0,853.5753,837.4623,1.0,843.37,863.8606,1.0,728.45624,900.9105,1.0
207,855.9758,767.0707,1.0,849.9102,800.77655,1.0,877.9212,802.7173,1.0,832.0492,802.5645,1.0,880.48035,822.41364,1.0,853.5785,837.4627,1.0,843.3702,863.86,1.0,728.4564,900.90894,1.0
208,853.2176,765.8696,1.0,848.9691,801.58844,1.0,876.1545,802.1708,1.0,830.5663,802.808,1.0,880.27057,822.5059,1.0,853.28735,837.5116,1.0,843.88086,864.5561,1.0,728.3721,901.25793,1.0
209,851.1453,767.2647,1.0,849.97394,800.5736,1.0,876.1738,801.99005,1.0,830.59515,803.1186,1.0,880.21765,822.2077,1.0,853.4867,837.6646,1.0,844.2198,865.3363,1.0,728.4955,901.32294,1.0
210,851.14484,767.2649,1.0,849.97375,800.572,1.0,876.1723,801.99,1.0,830.591,803.1243,1.0,880.2181,822.2089,1.0,853.4891,837.6687,1.0,844.2182,865.33734,1.0,728.5977,901.37933,1.0
211,851.4694,768.0793,1.0,848.3724,800.0434,1.0,875.6665,801.8293,1.0,830.55334,803.11975,1.0,879.5751,822.14,1.0,853.4266,837.3524,1.0,844.2356,864.5701,1.0,727.66174,900.9575,1.0
212,851.41064,768.2662,0.99283445,848.3565,799.79034,1.0,875.5909,801.7983,1.0,830.6038,803.3119,1.0,879.5115,822.00726,1.0,853.46765,837.3636,1.0,844.2891,864.5328,1.0,727.7064,900.8117,1.0
213,851.4241,768.28406,0.9933352,848.3172,799.75183,1.0,875.593,801.79114,1.0,830.56775,803.3461,1.0,879.52716,822.0029,1.0,853.4909,837.3611,1.0,844.2573,864.48737,1.0,727.7062,900.82404,1.0
214,851.48175,768.1289,0.99680316,848.26105,799.6964,1.0,875.5738,801.7876,1.0,830.5158,803.5903,1.0,879.5442,822.02563,1.0,853.5059,837.3516,1.0,844.27673,864.4807,1.0,727.4811,900.786,1.0
215,851.5897,768.2817,0.9863934,848.8974,798.4597,1.0,875.22174,801.1471,1.0,830.7621,802.6932,1.0,879.4874,821.2933,1.0,853.17944,837.07446,1.0,844.31323,864.4008,1.0,728.7306,901.10974,1.0
216,851.5921,768.2972,0.9868392,848.9024,798.4614,1.0,875.3446,801.0982,1.0,830.7657,802.67456,1.0,879.56616,821.276,1.0,853.20135,837.05206,1.0,844.2797,864.4031,1.0,728.365,901.1225,1.0
217,851.50793,768.3693,0.97806954,848.91644,797.78314,1.0,875.28436,801.13794,1.0,830.6524,802.72345,1.0,879.4545,821.1711,1.0,853.19977,837.07477,1.0,844.21643,864.4447,1.0,728.3775,901.15295,1.0
218,851.039,766.52686,1.0,848.5311,799.256,1.0,875.3046,801.20447,1.0,830.15967,803.31335,1.0,879.72345,820.9336,1.0,853.1719,837.39557,1.0,844.71533,865.19324,1.0,728.4023,901.18164,1.0
219,851.0379,766.5218,1.0,848.5222,799.25336,1.0,875.29205,801.212,1.0,830.1475,803.3243,1.0,879.7154,820.93243,1.0,853.1655,837.3966,1.0,844.71906,865.1929,1.0,728.4015,901.1839,1.0
