scorer,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080
bodyparts,Nose,Nose,Nose,Left_ear,Left_ear,Left_ear,Right_ear,Right_ear,Right_ear,Front_left_paw,Front_left_paw,Front_left_paw,Front_right_paw,Front_right_paw,Front_right_paw,Body_center,Body_center,Body_center,Tail_start,Tail_start,Tail_start,Tail_end,Tail_end,Tail_end
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
8522,189.32344,793.86707,1.0,231.91023,794.5622,1.0,224.73763,765.2099,0.998209,255.31923,798.3693,0.90116096,254.86342,747.25934,0.8231636,279.0668,780.01685,1.0,307.76617,794.33057,1.0,263.89005,856.43726,1.0
8523,186.09468,799.988,0.8172972,230.17796,795.64,1.0,220.55258,769.6006,0.935156,253.99544,799.5099,0.8634459,251.61136,750.32495,0.81528294,278.99448,780.9714,1.0,308.29678,796.5692,1.0,264.6157,858.181,1.0
8524,186.57207,798.93726,0.9352797,228.87361,797.69415,1.0,220.10892,771.04407,1.0,253.22348,801.3888,0.8628569,249.81729,750.9716,0.830185,278.49728,781.54724,1.0,307.85333,797.5488,1.0,264.2729,860.10767,1.0
8525,187.54326,795.3133,1.0,231.19406,798.7869,1.0,223.66881,771.955,1.0,254.83829,803.1173,0.9226776,252.89287,752.31555,0.8978628,279.10922,781.9679,1.0,308.91122,797.63354,1.0,271.88373,871.972,1.0
8526,185.80424,792.47064,1.0,228.72244,798.6724,1.0,224.75606,771.16754,1.0,253.29688,803.4341,0.97114927,253.47948,753.4033,0.83740574,277.57654,782.204,1.0,312.209,796.99146,1.0,282.61343,872.75854,1.0
8527,185.36078,792.2611,0.9786575,229.5636,798.56177,1.0,224.95944,771.26855,1.0,254.08643,803.50024,0.95080894,250.85408,750.197,0.8812883,279.11148,782.51086,1.0,311.53543,795.3692,1.0,279.77368,870.3881,1.0
8528,185.29594,789.27606,0.95428824,230.72559,798.1644,1.0,226.91875,770.7481,1.0,254.55359,804.9802,0.93669397,252.93697,750.61725,0.8823272,277.6284,782.32666,1.0,311.65793,795.2377,1.0,279.8916,870.8502,1.0
8529,181.99232,787.5673,1.0,228.78203,798.61334,1.0,226.0975,769.7421,1.0,253.86066,804.88904,0.9327298,251.44037,752.0835,0.88820535,277.80353,784.0099,0.9852684,311.97202,797.15125,1.0,279.84924,871.14606,1.0
8530,180.70248,789.40466,0.9930959,228.85162,798.99744,1.0,226.50813,769.9747,1.0,253.96481,805.4616,0.9147715,249.91997,753.5363,0.8332436,278.6346,783.9818,0.9871407,312.1981,797.0524,1.0,279.94736,871.3925,1.0
8531,178.87874,790.5297,1.0,225.23584,800.16675,1.0,223.17924,771.3186,1.0,252.2274,806.8826,0.9349449,248.50235,757.831,0.877931,277.87238,784.811,0.9260491,312.204,796.19946,1.0,280.9758,872.8591,1.0
8532,177.29173,791.4802,0.9540684,223.10252,801.6065,1.0,221.8178,770.72656,1.0,250.86098,807.9681,0.89676684,246.7951,759.90405,0.89947844,276.80377,784.51465,0.94056123,312.33328,797.5318,1.0,278.69415,874.12054,1.0
8533,177.02524,799.4253,0.9538621,221.66154,803.8836,1.0,217.26263,773.63354,1.0,249.17468,807.7867,0.88198954,245.46324,762.35474,0.82357883,275.15466,784.7122,0.97072107,311.0387,798.6356,1.0,277.71005,880.1273,1.0
8534,175.58388,803.88367,0.899445,222.02223,807.8355,1.0,216.69896,776.406,1.0,248.44243,809.0712,0.9186035,242.46408,764.20917,0.85307544,274.89432,784.2045,1.0,310.9597,797.7638,1.0,278.32162,882.7767,1.0
8535,174.36752,809.7692,1.0,221.50943,813.2677,1.0,214.78746,782.13904,1.0,246.85432,811.5127,0.9986444,242.36407,766.97296,0.9722912,271.70166,785.0305,0.9830174,308.14435,795.10394,1.0,280.78378,876.9709,1.0
8536,173.85706,817.5765,1.0,221.02148,816.6207,1.0,209.0179,787.7462,1.0,246.38126,812.5378,0.98334384,234.16101,770.5416,1.0,269.94257,783.7545,0.96586883,307.73773,793.61646,1.0,280.91394,877.1404,1.0
8537,172.46095,827.0039,1.0,219.92702,818.32306,1.0,208.11423,792.01404,1.0,243.66454,814.2849,0.92660624,234.3924,772.8747,1.0,268.88892,783.0796,0.97866404,306.8499,791.51074,1.0,280.8713,881.1072,1.0
8538,168.8215,832.8589,0.9608178,218.32047,822.208,0.98666614,203.70888,795.8435,1.0,243.19548,815.3158,0.87380284,230.44589,776.68695,1.0,266.7117,784.81964,1.0,306.0442,791.2512,1.0,283.11252,880.10486,1.0
8539,164.76598,840.0713,0.9155821,216.96422,826.3344,1.0,199.6064,800.40137,0.97743237,240.6872,815.865,0.92129856,226.2691,780.8487,0.9217597,263.49152,785.59656,0.9815153,304.52435,790.1966,1.0,284.36194,882.32043,1.0
8540,163.78905,844.8889,0.86577344,213.65492,829.979,0.97188395,196.11827,801.22626,1.0,238.39075,817.30994,0.88578886,222.57648,782.1805,0.86420846,261.5005,784.5614,0.9946671,302.1299,788.4988,1.0,282.88876,885.758,1.0
8541,161.4342,851.60614,0.8129045,212.06981,832.85077,0.9033669,193.67664,807.7083,0.9701097,236.67513,819.1935,0.9535578,214.38608,786.7679,0.8267933,258.71567,783.7889,1.0,301.76447,785.8185,1.0,286.66336,882.753,1.0
8542,159.0092,853.93604,0.883788,208.56816,837.41046,0.89934146,193.87285,811.3594,0.8804497,234.19704,822.27167,0.87449247,213.3127,788.08813,0.87201077,254.70746,785.66034,0.9172794,301.78397,784.17303,1.0,296.8305,881.7561,1.0
8543,157.60182,861.3175,0.7984302,206.98267,841.0485,0.8738249,188.1921,817.5562,0.81881475,232.12715,823.8226,0.76859874,209.3863,791.3026,0.9101809,254.97787,785.1204,0.88403094,298.37463,781.5802,1.0,294.9853,879.2223,1.0
8544,153.5264,868.06323,0.8084782,204.8467,846.64685,0.93768597,184.4987,825.06384,0.724706,230.63261,825.7657,0.8611723,205.23448,793.046,0.79669297,251.56532,786.2101,0.9015317,295.7631,779.647,1.0,293.17435,879.13403,1.0
8545,158.64482,875.2059,0.84273297,205.63632,850.12225,0.9258724,181.8387,828.2549,0.90523815,230.10922,829.8308,0.881821,204.11299,796.4998,0.73251027,248.29665,786.69574,0.88468546,292.19562,779.1319,1.0,311.56104,876.0373,1.0
8546,159.90234,879.01337,0.7600415,206.49593,849.9573,0.9048092,184.82425,833.20935,0.8975085,231.28584,831.18634,0.82735413,201.1471,801.4015,0.6849672,249.69946,786.7225,0.8935381,292.58398,779.7906,1.0,320.49255,877.09644,1.0
8547,158.47232,879.7217,0.781718,207.42726,854.9101,0.8647345,186.79352,836.255,0.8579681,233.87482,830.9973,0.8143409,201.48381,803.1618,0.68350565,251.36179,786.0852,0.90648234,293.00854,779.7874,1.0,323.3991,876.5583,1.0
8548,165.89891,885.6201,0.95773625,210.30257,859.32306,1.0,188.09657,841.2271,0.89020437,234.13678,832.9204,0.8241149,200.3907,806.67346,0.69996834,251.49728,786.30096,0.81777567,294.15845,778.5512,1.0,327.88663,873.3231,1.0
8549,168.17711,890.2576,0.9527918,214.60727,861.083,1.0,190.41653,842.4627,0.92069006,235.16425,835.0794,0.83341235,202.37411,808.1787,0.67442834,249.75407,788.3643,0.876171,294.32297,777.9967,1.0,335.45023,868.6551,1.0
8550,172.23753,890.13873,0.90319574,216.72777,862.8753,1.0,193.51234,844.15247,1.0,236.63599,837.00684,0.82518625,207.08525,808.1726,0.67694306,254.49826,789.78326,0.87630886,298.70764,780.99713,1.0,336.4579,868.65924,1.0
8551,176.89162,889.5783,0.8358543,220.60008,861.9506,1.0,196.18144,844.5076,1.0,238.78961,835.058,0.84832716,208.92392,808.30164,0.71138656,257.18,790.68,0.8902821,301.40198,781.7323,1.0,336.6756,869.1849,1.0
8552,181.46521,891.0544,0.8926587,222.36235,862.99554,1.0,196.69319,844.71967,1.0,240.77882,835.80115,0.8928972,210.94518,808.6935,0.66477454,260.1818,791.2611,0.92812353,302.77393,782.542,1.0,336.994,869.7293,1.0
8553,181.90959,888.4831,0.87665236,224.35625,862.666,0.9706059,199.67326,845.4893,1.0,242.34003,836.15393,0.91504514,211.95378,807.583,0.6480886,262.33377,791.002,0.8853291,306.11618,784.3158,1.0,336.47864,870.6839,1.0
8554,184.67023,885.4283,0.85418636,227.23105,860.0477,1.0,200.34961,845.13184,0.97927237,243.89194,833.44415,0.8964228,211.92587,806.67365,0.604824,261.34402,788.34985,0.8999025,307.38092,784.2448,1.0,338.66367,871.0736,1.0
8555,191.77768,875.71735,0.68136984,229.74803,855.6503,1.0,204.69754,838.9408,0.9371993,247.01593,831.8768,0.9178669,213.23569,804.1441,0.6065836,263.10828,788.3501,0.91952544,308.84348,784.1122,1.0,335.11343,871.4269,1.0
8556,189.73285,865.5748,0.92225665,229.84149,849.02606,1.0,205.17671,834.1305,1.0,248.97527,829.49835,0.9474007,224.29955,796.16064,0.61283356,266.5557,788.286,0.9038591,312.92242,783.5713,1.0,337.18088,871.7414,1.0
8557,194.07774,860.4482,0.95103097,232.30843,843.78357,1.0,209.28166,828.6412,0.9883522,251.379,825.9503,0.9724546,224.55568,794.60254,0.73810804,268.7831,787.5273,0.9373725,314.85663,785.4665,1.0,337.0216,871.7694,1.0
8558,194.50403,851.52637,1.0,233.52695,838.5174,1.0,210.22359,819.55896,1.0,252.40913,823.0972,0.9927278,225.61649,791.6879,0.9481266,268.96393,787.0763,0.96001095,316.121,785.7736,1.0,337.0768,872.32874,1.0
8559,199.98515,837.78784,1.0,238.48854,828.5283,0.9637348,218.5499,809.1331,0.9929317,258.55612,817.0066,1.0,233.49898,782.72266,1.0,273.83908,785.34644,1.0,317.24332,783.6357,1.0,335.4223,872.36646,1.0
8560,204.44049,827.49,1.0,240.20183,823.742,0.88914627,223.82788,801.6532,1.0,260.07526,815.74426,0.9818573,240.25818,776.92175,1.0,277.09973,784.1461,1.0,319.0653,782.3388,1.0,335.7431,872.8524,1.0
8561,204.02385,820.147,1.0,242.94888,820.7679,1.0,225.05992,799.86255,1.0,265.85562,813.01953,0.97449464,240.0773,775.8626,1.0,278.75153,781.97186,1.0,323.33087,784.84045,1.0,335.78952,872.71356,1.0
8562,207.35698,812.53613,0.9110149,246.64719,810.9521,0.77869785,230.91501,791.67017,0.9828468,269.0954,808.3393,0.9134182,247.17053,770.49756,1.0,282.06143,781.6062,1.0,321.22382,781.20013,1.0,335.53653,872.5551,1.0
8563,211.75684,805.5742,1.0,246.2848,812.04456,1.0,235.39577,789.2743,1.0,271.4617,808.9688,0.9311064,251.83968,767.193,1.0,284.43872,780.2243,1.0,328.7168,779.55786,1.0,336.89362,872.4642,1.0
8564,217.325,805.9078,1.0,248.98836,811.50824,1.0,237.47305,786.8724,1.0,272.85776,810.83356,0.94080126,260.6824,764.7862,1.0,290.56476,780.24133,1.0,332.47238,778.80176,1.0,334.89816,872.2769,1.0
8565,223.48688,804.4816,1.0,249.5546,808.2792,1.0,239.52252,786.19507,1.0,272.24036,808.91626,0.95797974,260.74707,764.5148,1.0,290.20663,779.3273,1.0,335.04367,775.4513,1.0,338.93408,872.4975,1.0
8566,225.98236,805.41156,1.0,253.8929,806.2186,1.0,240.5812,784.217,1.0,277.63077,804.6965,0.97305757,263.73264,764.3999,1.0,293.2249,777.71216,1.0,336.48282,769.7055,1.0,344.17953,868.93134,1.0
8567,231.44748,805.38385,1.0,258.24234,806.325,1.0,243.90475,784.1949,1.0,280.06558,804.5747,0.9079066,263.36673,763.80475,1.0,294.60043,776.3206,1.0,336.30255,766.08527,1.0,348.1938,861.7439,1.0
8568,233.05797,808.0791,1.0,261.55963,807.27686,1.0,246.60907,784.5293,1.0,283.9179,805.774,0.98632294,265.70465,763.5956,1.0,296.7419,775.99097,0.9607574,336.30786,766.1886,1.0,347.98032,862.079,1.0
8569,233.50644,811.4848,1.0,263.20633,807.6972,1.0,247.93028,788.2805,1.0,284.11194,806.34467,0.9936794,264.2589,765.2898,1.0,297.62,776.8988,0.9864997,337.3175,767.48065,1.0,348.23837,862.16907,1.0
8570,237.4,815.86053,0.9976305,266.18423,809.29266,1.0,248.16551,789.984,1.0,287.15076,806.6762,0.98107463,262.70047,767.14,1.0,297.39307,776.872,1.0,337.09302,767.04987,1.0,348.1887,862.2493,1.0
8571,244.36569,823.0711,1.0,268.33072,809.6253,1.0,247.8326,795.8929,1.0,289.72565,806.56195,0.9193961,261.37207,772.2113,1.0,296.3431,777.42395,0.9116488,336.53046,767.53894,1.0,347.31442,863.9117,1.0
8572,246.09235,827.98676,1.0,269.25034,810.8152,1.0,248.21547,797.27924,1.0,291.23764,806.8127,0.94070977,261.40506,770.8183,1.0,294.89127,777.486,0.9282402,335.20462,766.29724,1.0,349.2518,861.78687,1.0
8573,248.66805,833.44104,1.0,271.77133,814.9987,1.0,248.51654,805.62415,1.0,294.27493,807.07605,0.938352,259.12335,775.4535,1.0,295.92966,778.79236,0.9664168,335.19388,766.1717,1.0,349.3927,861.0368,1.0
8574,247.60036,841.6407,1.0,270.3,820.60297,1.0,247.38182,811.29926,1.0,291.40634,809.79614,0.88596064,259.2886,778.3418,0.89003885,296.37134,780.2666,0.8876591,335.17282,766.02124,1.0,349.56195,861.9249,1.0
8575,245.46571,843.3334,1.0,269.40442,824.84717,1.0,246.54312,812.25446,1.0,289.7515,813.2726,0.9995574,255.58357,785.734,1.0,294.37323,781.3035,0.919119,334.7158,766.45123,1.0,349.24838,861.3591,1.0
8576,243.18773,844.93604,1.0,267.3108,826.1747,1.0,245.69899,817.4983,1.0,288.2496,814.6402,1.0,252.32867,791.1037,0.984001,290.44647,783.12177,0.91340595,334.6366,767.51575,1.0,349.4212,860.93085,1.0
8577,243.51564,848.5863,1.0,265.76093,828.8092,1.0,243.00972,819.71674,1.0,286.91373,816.29144,1.0,248.61247,792.5808,0.9594948,286.7131,783.8536,0.88034105,330.2015,767.62384,1.0,349.3845,860.8896,1.0
8578,242.30502,857.22266,1.0,264.2262,834.88257,1.0,240.50027,828.2223,1.0,283.97812,820.77826,0.9674831,246.46927,798.5347,0.89250743,283.83783,786.7939,0.9860925,323.57773,765.0431,1.0,356.7652,856.3208,1.0
8579,238.29193,864.0849,1.0,262.9314,840.52094,1.0,239.32025,831.6281,0.9042434,283.37936,822.493,0.9780293,245.11304,802.48865,0.9181782,281.35596,790.0358,0.84064513,318.08975,767.70807,1.0,361.12503,851.96814,1.0
8580,235.78012,871.54443,1.0,261.22446,846.13477,1.0,233.28287,839.7873,1.0,282.51556,828.5103,0.9858998,241.49867,810.99817,0.9449897,277.95395,794.96674,0.8622119,312.79285,769.3204,1.0,365.48795,839.20844,1.0
8581,235.0305,879.7103,1.0,260.0155,851.37885,1.0,233.56973,845.05524,0.99255586,278.30453,832.5542,0.98358554,240.04034,816.4544,0.9011532,275.21558,800.8039,0.85208446,302.51074,768.6082,1.0,371.90234,830.7936,1.0
8582,235.90866,888.7589,1.0,260.49042,857.4715,1.0,232.01611,853.4487,1.0,279.74658,834.9958,0.86749715,235.95685,823.9775,0.87625766,270.13846,806.26074,0.9565467,296.39688,768.86005,1.0,370.567,828.38635,1.0
8583,238.23639,895.2691,1.0,255.91815,860.3449,1.0,229.33029,855.95795,1.0,274.01633,841.6519,0.9525754,232.47218,827.1608,0.9431799,264.93356,807.87,0.7825878,286.22586,767.94135,1.0,367.47607,823.93146,1.0
8584,236.17673,902.82776,1.0,256.2977,867.4317,1.0,228.859,863.635,1.0,271.5314,845.43536,0.9095316,230.63866,831.9645,1.0,259.52994,811.2154,0.95328003,280.86728,768.37317,1.0,362.81244,820.1522,1.0
8585,231.83775,905.64075,1.0,255.42314,869.26556,1.0,227.51752,862.9111,1.0,270.99127,847.2669,0.9418529,227.61429,832.36554,1.0,256.98114,813.63226,0.90014106,277.42902,769.1222,1.0,360.22504,814.5732,1.0
8586,229.58315,905.9801,1.0,254.5766,872.89307,1.0,226.34319,864.8198,1.0,270.64536,849.29175,0.9362828,227.02808,833.39777,1.0,256.78418,812.3952,0.85092825,274.60306,769.9154,1.0,356.6679,814.35205,1.0
8587,226.5906,906.89844,1.0,254.23889,872.5107,1.0,226.30182,864.7088,1.0,270.4984,850.2133,0.92645055,226.933,834.2673,1.0,256.4817,812.60065,0.8685596,273.3378,769.2979,1.0,356.7076,814.4019,1.0
8588,226.22739,906.8596,1.0,254.48264,874.1967,1.0,228.31549,867.26447,1.0,271.97284,851.0096,0.9106309,228.30971,836.86615,0.97836137,257.64386,814.77167,0.8525649,274.29538,768.7923,1.0,359.88266,809.3345,1.0
8589,227.21857,904.5079,1.0,253.84428,874.73505,1.0,228.3908,865.82416,1.0,273.18713,849.6174,0.8413728,229.47653,834.93915,0.9327095,260.47534,812.7958,0.92565453,276.2496,769.15594,1.0,360.3179,808.6758,1.0
8590,229.30806,895.9818,1.0,253.96808,872.5491,1.0,229.12962,863.9059,0.99549496,273.41895,849.2217,0.88818145,230.22905,835.2426,1.0,260.16147,811.7964,0.9557674,276.46106,768.86127,1.0,361.30225,808.30786,1.0
8591,230.47394,888.2016,1.0,255.6464,864.57733,1.0,230.62167,855.1487,0.96125275,276.33368,842.5993,0.90504944,233.03334,826.75494,0.9222778,264.40244,807.57837,1.0,277.56757,764.5532,1.0,362.96985,800.0502,1.0
8592,232.30708,878.5299,1.0,256.4291,858.51294,1.0,232.51851,849.06134,0.93047535,276.56317,838.9742,0.93116486,233.05852,823.3998,0.9968594,264.4587,803.7328,1.0,279.65408,759.2815,1.0,365.45978,794.756,1.0
8593,232.97542,872.4253,1.0,259.8936,851.0166,1.0,233.61469,844.65607,1.0,277.53265,832.71173,0.99670064,233.32301,817.6876,1.0,265.1937,800.0619,0.93065584,280.60995,756.6665,1.0,368.10886,784.18146,1.0
8594,234.5899,869.5345,1.0,259.69138,850.31134,1.0,233.97653,845.62964,1.0,277.04034,832.339,0.987215,232.40968,819.98914,1.0,264.40576,799.83826,0.93162173,279.95306,755.5652,1.0,371.363,782.9197,1.0
8595,234.19382,870.1296,1.0,261.03098,850.0911,1.0,234.24023,843.92804,1.0,277.73752,831.16956,0.9797714,232.98792,818.87946,1.0,263.8799,799.5875,0.96377385,280.97565,754.64484,1.0,370.84402,781.49335,1.0
8596,233.79008,869.82654,1.0,261.00073,850.15344,1.0,233.89792,844.02057,1.0,277.60284,831.37897,0.989783,231.88344,819.4334,1.0,263.63712,799.93384,0.9533853,280.6752,755.4794,1.0,370.831,781.4865,1.0
8597,235.86516,866.70197,1.0,259.4096,850.2034,1.0,232.38574,845.42365,1.0,276.22903,832.82855,0.98078024,232.33907,818.79767,1.0,263.64566,799.72784,0.9465676,281.3116,754.5885,1.0,368.40494,780.99615,1.0
8598,234.88837,863.30536,0.94049525,259.13974,848.9759,1.0,231.91641,843.4607,1.0,276.88242,831.5179,0.9605114,231.51459,817.0594,1.0,261.95697,799.6024,0.932789,281.17123,753.63135,1.0,368.64633,777.50085,1.0
8599,234.62592,858.19135,1.0,259.9304,845.73,1.0,233.45576,840.17224,1.0,276.894,830.49426,0.9685145,232.58678,814.6996,1.0,263.38474,797.91125,0.98292845,280.4562,753.39294,1.0,371.99066,771.68854,1.0
8600,234.12657,855.8305,1.0,259.98898,843.54205,1.0,234.47577,837.18774,1.0,276.9383,828.9407,0.98105156,233.5164,813.403,1.0,264.24173,797.04987,0.9904444,280.43954,752.9176,1.0,374.44107,767.41046,1.0
8601,231.45042,855.7975,1.0,258.4511,843.39624,1.0,234.15508,836.346,1.0,275.81232,829.58154,1.0,232.48015,811.87933,1.0,263.9362,796.63257,1.0,280.83414,752.4982,1.0,375.2529,765.38135,1.0
8602,230.61055,857.28534,1.0,257.13104,843.0098,1.0,233.03592,835.99207,1.0,275.23615,829.7102,1.0,232.04938,811.85657,1.0,263.56912,796.667,1.0,280.7225,752.52136,1.0,375.43033,765.2142,1.0
8603,229.12802,856.2128,1.0,254.38466,843.43066,1.0,232.96022,834.02954,1.0,275.43427,830.5438,0.98564965,232.65997,809.8151,1.0,263.48715,796.2922,1.0,280.98215,752.34076,1.0,375.77777,765.0993,1.0
8604,226.97789,854.98724,1.0,253.81352,843.2425,1.0,231.39621,833.91003,1.0,275.30026,830.9842,0.99119645,232.15659,809.6017,1.0,263.1684,796.35974,0.9888761,281.005,752.3647,1.0,376.06274,764.90094,1.0
8605,224.1391,854.9142,1.0,250.01634,845.454,1.0,229.83362,834.7354,1.0,273.1334,832.13367,0.98002654,231.92827,810.1267,1.0,263.7074,797.623,0.9840224,281.85895,752.5775,1.0,375.26846,763.0968,1.0
8606,223.60571,856.0921,0.99588853,249.65489,845.2383,1.0,228.24799,834.3304,1.0,273.16272,832.0956,0.9713043,231.67911,809.81635,1.0,263.65903,797.5457,0.97965735,282.0597,752.6557,1.0,375.824,762.4557,1.0
8607,218.08232,857.0149,1.0,245.55519,847.3896,0.9535337,226.62439,834.59796,1.0,271.62607,836.2409,0.7967103,231.31093,808.7474,1.0,263.9264,797.3268,0.9380011,280.03476,752.9778,1.0,377.01083,760.9554,1.0
8608,215.69511,856.7782,1.0,243.52045,850.1325,1.0,225.25674,835.5675,1.0,269.84875,837.4416,0.92661893,229.3005,810.5637,1.0,263.78015,798.94446,0.89197814,280.05313,754.8837,1.0,376.11374,750.12103,1.0
8609,211.18344,854.1117,1.0,240.52173,852.19086,1.0,223.76945,834.2978,1.0,269.04324,838.8492,0.97337323,229.2085,810.7225,1.0,263.60074,801.97754,0.99842507,279.78528,760.41705,1.0,377.5318,748.18427,1.0
8610,207.84703,853.75616,1.0,237.08734,853.63635,1.0,221.57222,834.5814,1.0,269.06332,840.07416,1.0,229.56732,812.02203,1.0,264.25217,803.95935,0.9942942,279.90894,761.8283,1.0,377.3646,746.6241,1.0
8611,208.23676,853.09875,1.0,236.37572,855.64056,1.0,220.58119,835.3774,1.0,268.86182,841.3109,1.0,229.3054,814.7077,1.0,264.12558,805.1552,0.973138,280.16733,763.51624,1.0,379.6988,746.9458,1.0
8612,206.61682,851.9156,1.0,235.44708,855.70416,1.0,219.55722,833.9327,1.0,268.2245,842.9342,1.0,229.0951,813.98737,1.0,264.28064,806.31085,0.9481515,280.22974,764.7089,1.0,379.9387,748.18445,1.0
8613,204.48843,850.0651,1.0,231.44812,856.7224,1.0,219.0847,835.17365,1.0,265.97296,845.96277,1.0,229.03284,814.8449,1.0,264.51862,808.12274,0.902422,282.86093,767.8165,1.0,381.5391,750.5934,1.0
8614,203.02275,849.31445,1.0,230.00609,859.2603,1.0,217.33743,833.71643,1.0,263.2059,847.9357,1.0,227.56691,813.54156,1.0,261.96664,808.59344,0.9168702,285.77036,771.49457,1.0,383.85327,753.0253,1.0
8615,200.00902,847.7421,0.97411025,228.28247,860.9101,0.987058,215.63403,830.5741,0.92979485,259.23697,849.64984,0.9846095,228.28409,812.2829,1.0,263.72534,811.3475,0.96053106,287.31415,780.2039,1.0,390.4946,752.4434,1.0
8616,199.25467,847.36053,0.97438586,226.90805,861.4981,0.94691557,215.17378,832.0932,0.9297539,256.07715,850.8941,0.8885769,229.11034,812.3968,1.0,264.53467,813.81696,1.0,291.02905,787.78766,1.0,387.92245,743.8039,1.0
8617,200.12962,839.876,1.0,228.91489,862.006,1.0,223.26762,830.47046,0.87503684,256.8703,853.608,0.9641027,234.17009,810.3166,1.0,268.07596,815.714,0.98847264,299.51367,791.7281,1.0,401.81085,744.3266,1.0
8618,205.38646,828.6803,1.0,227.45549,858.5551,1.0,227.83699,829.46484,0.8750678,259.69394,858.9865,0.84621876,239.12556,808.6839,1.0,270.74176,818.7892,0.97020835,304.20526,793.31024,1.0,406.87546,744.4071,1.0
8619,207.62047,817.508,1.0,223.50624,854.7196,1.0,231.5118,824.14307,0.9225831,259.63068,859.8233,0.83384097,244.83792,807.28784,0.946699,270.87018,822.6111,0.9435927,303.58374,796.36285,1.0,404.5376,740.57324,1.0
8620,208.97162,810.9606,0.861767,218.68332,849.6022,0.9225549,232.67557,820.04266,1.0,254.44685,862.6252,0.6769089,248.71286,805.73474,0.9203062,271.92914,826.2024,0.9149472,306.68976,805.38354,1.0,406.52463,741.42706,1.0
8621,210.50958,801.26886,0.937647,213.93936,841.95685,1.0,233.23904,815.8122,1.0,249.85593,862.4193,0.8400816,254.03554,806.7851,1.0,272.1642,830.9556,0.8655119,308.8561,809.6215,1.0,408.8291,743.3894,1.0
8622,211.49536,793.8322,0.87450963,211.43106,835.90875,1.0,233.09947,810.3921,0.99167013,245.68948,860.42065,0.78368926,256.27374,804.5227,0.9896294,270.2675,830.1782,0.9123847,307.79788,812.70984,1.0,408.2218,743.73926,1.0
8623,216.59042,789.826,0.82261753,210.53105,827.22424,1.0,234.90076,806.12604,1.0,245.93532,857.9052,0.8462644,256.93713,803.5879,0.8721438,268.58255,829.18896,0.925239,307.77344,815.3123,1.0,406.89212,744.5498,1.0
8624,224.85359,782.17487,0.9034734,206.11923,821.0461,1.0,235.42673,804.1333,1.0,235.76189,853.6191,0.8096341,251.2543,800.2051,0.93266654,266.9093,828.98694,0.9529911,306.20905,818.7345,1.0,408.40454,748.9005,1.0
8625,227.12029,780.87756,0.535019,207.2851,813.3749,0.79221046,228.03421,798.45526,0.40275446,230.13074,849.05505,0.6246981,248.63031,798.377,0.58888054,256.415,829.9607,0.93025285,304.2016,823.54584,1.0,405.11255,754.55646,1.0
8626,230.3959,773.2375,1.0,205.70114,810.133,1.0,238.07938,796.4275,1.0,227.76984,848.4445,0.8053835,258.26468,799.6797,0.9139792,259.65378,830.3957,0.9351867,300.18875,827.89575,1.0,397.5654,767.2463,1.0
8627,230.2715,769.69324,1.0,204.39868,804.44305,1.0,236.75192,791.83655,1.0,223.83249,843.8839,0.8602434,258.80484,796.69135,0.8803475,256.7666,828.6421,0.9998519,298.83157,831.67596,1.0,406.66858,773.725,1.0
8628,232.23978,766.46857,0.8519112,206.27039,800.4486,1.0,237.99608,789.43524,1.0,214.1561,834.0762,0.8817838,258.19775,796.2613,0.90578663,251.70782,828.27765,1.0,295.3269,837.2074,1.0,396.8397,784.00415,1.0
8629,233.60022,764.7828,0.9772277,209.18762,801.16144,1.0,242.14978,792.84186,0.9860686,214.1404,831.4777,0.77514833,266.37225,800.9059,0.8694808,250.68527,830.62054,1.0,288.60016,844.87665,1.0,390.31934,804.36365,0.7330954
